ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,CoordinateX,CoordinateY,Year,Updated On,Latitude,Longitude,Location
11534633,JB551914,12/13/2018 04:18:00 PM,090XX S EXCHANGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,false,0423,004,10,46,04A,1197336,1845637,2018,01/27/2019 04:03:13 PM,41.731282748,-87.552667838,"(41.731282748, -87.552667838)"
11529342,JB545269,11/20/2018 08:00:00 AM,062XX S SANGAMON ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,0712,007,16,68,26,1171043,1863567,2018,01/27/2019 04:03:13 PM,41.781099015,-87.64846533,"(41.781099015, -87.64846533)"
11514698,JB525809,11/23/2018 01:40:00 AM,055XX W QUINCY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1522,015,29,25,08B,1139433,1898451,2018,01/27/2019 04:03:13 PM,41.877458511,-87.763507556,"(41.877458511, -87.763507556)"
11512809,JB523317,11/20/2018 05:15:00 PM,013XX W TAYLOR ST,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,true,false,1231,012,28,28,03,1167739,1895709,2018,01/27/2019 04:03:13 PM,41.869371524,-87.659654473,"(41.869371524, -87.659654473)"
11492565,JB496635,10/30/2018 04:00:00 AM,001XX W 115TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0522,005,34,53,05,1177222,1828697,2018,01/27/2019 04:03:13 PM,41.685274028,-87.62686128,"(41.685274028, -87.62686128)"
11492166,JB496178,08/22/2018 03:00:00 PM,0000X E 101ST PL,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0511,005,9,49,05,1178423,1837687,2018,01/27/2019 04:03:13 PM,41.70991675,-87.622193006,"(41.70991675, -87.622193006)"
11491907,JB495733,10/30/2018 01:00:00 AM,041XX W 26TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,1013,010,22,30,08B,1149023,1886396,2018,01/27/2019 04:03:13 PM,41.844198007,-87.728607065,"(41.844198007, -87.728607065)"
11488075,JB490635,10/24/2018 11:00:00 PM,016XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,true,false,1433,014,32,24,06,1165427,1910960,2018,01/27/2019 04:03:13 PM,41.911270896,-87.667708076,"(41.911270896, -87.667708076)"
11483133,JB484441,10/21/2018 03:00:00 PM,078XX S SOUTH CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,true,0411,004,5,45,08B,1187865,1853324,2018,01/27/2019 04:03:13 PM,41.752607121,-87.587118865,"(41.752607121, -87.587118865)"
11473103,JB469532,10/09/2018 09:45:00 PM,072XX S DORCHESTER AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,false,false,0324,003,8,43,17,1186798,1857108,2018,01/27/2019 04:03:13 PM,41.7630161,-87.590909251,"(41.7630161, -87.590909251)"
11466283,JB461907,10/04/2018 02:30:00 AM,049XX W HENDERSON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1634,016,31,15,05,1142883,1921820,2018,01/27/2019 04:03:13 PM,41.941522053,-87.750256633,"(41.941522053, -87.750256633)"
11459756,JB452341,08/01/2018 12:00:00 AM,050XX S KEDZIE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,0821,010,14,63,17,1153734,1888279,2018,01/27/2019 04:03:13 PM,41.849272857,-87.711268342,"(41.849272857, -87.711268342)"
11447434,JB437213,09/15/2018 09:00:00 AM,030XX N OAKLEY AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,false,false,1931,019,32,5,17,1160501,1920054,2018,01/27/2019 04:03:13 PM,41.936328936,-87.685552175,"(41.936328936, -87.685552175)"
11446711,JB434960,09/14/2018 08:37:00 AM,012XX W ERIE ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",false,false,1215,012,1,24,17,1167984,1904497,2018,01/27/2019 04:03:13 PM,41.893481171,-87.658501324,"(41.893481171, -87.658501324)"
11406739,JB384118,08/07/2018 10:56:00 PM,021XX W HADDON AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,true,false,1212,012,2,24,24,1161974,1907628,2018,01/27/2019 04:03:13 PM,41.902200472,-87.680486394,"(41.902200472, -87.680486394)"
11402111,JB378112,07/12/2018 10:16:00 PM,071XX W BELDEN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,false,false,2512,025,29,25,17,1128450,1914283,2018,01/27/2019 04:03:13 PM,41.921096736,-87.80347594,"(41.921096736, -87.80347594)"
11380050,JB346762,07/12/2018 03:35:00 PM,025XX W MONROE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,false,false,1125,011,27,28,04A,1159320,1899595,2018,01/27/2019 04:03:13 PM,41.880212228,-87.690456007,"(41.880212228, -87.690456007)"
11361483,JB324880,06/21/2018 11:49:00 PM,003XX W 79TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER,true,false,0623,006,17,44,10,1175198,1852557,2018,01/27/2019 04:03:13 PM,41.750794483,-87.633560686,"(41.750794483, -87.633560686)"
11321329,JB271735,05/16/2018 09:00:00 PM,020XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA BUS,false,false,1225,012,27,28,04A,1162659,1898621,2018,01/27/2019 04:03:13 PM,41.877470199,-87.678222877,"(41.877470199, -87.678222877)"
11309303,JB255921,05/08/2018 10:30:00 PM,021XX W MADISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1223,012,27,28,08B,1162247,1900003,2018,01/27/2019 04:03:13 PM,41.881271147,-87.679696983,"(41.881271147, -87.679696983)"
11307630,JB253431,05/07/2018 10:14:00 AM,045XX N BROADWAY,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,true,false,1914,019,46,3,15,1168215,1930382,2018,01/27/2019 04:03:13 PM,41.964505942,-87.656902952,"(41.964505942, -87.656902952)"
11297878,JB239407,04/26/2018 08:17:00 PM,009XX W 15TH PL,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,1232,012,11,28,04A,1170332,1892669,2018,01/27/2019 04:03:13 PM,41.860973292,-87.650223743,"(41.860973292, -87.650223743)"
11291630,JB232143,04/04/2018 10:00:00 AM,012XX S DAMEN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,false,false,1233,012,28,28,17,1163240,1894274,2018,01/27/2019 04:03:13 PM,41.865529454,-87.676211793,"(41.865529454, -87.676211793)"
11288696,JB221614,04/02/2018 12:01:00 AM,039XX W AINSLIE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,1712,017,39,14,17,1149268,1932272,2018,01/27/2019 04:03:13 PM,41.970081553,-87.726516944,"(41.970081553, -87.726516944)"
11280037,JB216897,04/01/2018 11:10:00 PM,012XX S DAMEN AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,false,false,1233,012,28,28,17,1163240,1894274,2018,01/27/2019 04:03:13 PM,41.865529454,-87.676211793,"(41.865529454, -87.676211793)"
11252219,JB179977,03/09/2018 07:10:00 PM,008XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1833,018,2,8,08B,1177338,1906181,2018,01/27/2019 04:03:13 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
11577631,JB561095,12/20/2018 02:30:00 AM,073XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0733,007,17,68,14,,,2018,01/26/2019 04:10:34 PM,,,
11577567,JC126478,08/17/2018 05:00:00 PM,020XX W 52ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0932,009,16,61,08B,,,2018,01/26/2019 04:10:34 PM,,,
11577402,JC129888,05/01/2018 03:00:00 PM,016XX S ALLPORT ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,"SCHOOL, PRIVATE, BUILDING",false,false,1233,012,25,31,17,,,2018,01/26/2019 04:10:34 PM,,,
11577317,JC129806,12/13/2018 12:00:00 PM,093XX S JUSTINE ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,false,false,2221,022,21,73,10,,,2018,01/26/2019 04:10:34 PM,,,
11577295,JC129783,12/26/2018 12:00:00 PM,045XX S WASHTENAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0922,009,15,58,26,,,2018,01/26/2019 04:10:34 PM,,,
11577283,JC128875,12/17/2018 06:00:00 AM,021XX W North Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,1434,014,2,24,11,,,2018,01/26/2019 04:10:34 PM,,,
11577261,JC129564,11/27/2018 12:00:00 AM,006XX N LOTUS AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1524,015,37,25,10,,,2018,01/26/2019 04:10:34 PM,,,
11577161,JC129298,12/24/2018 07:00:00 PM,018XX N MASON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2531,025,29,25,11,,,2018,01/26/2019 04:10:34 PM,,,
11577121,JC129501,11/22/2018 04:00:00 PM,075XX S HARVARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0623,006,6,69,05,,,2018,01/26/2019 04:10:34 PM,,,
11577066,JC129411,05/23/2018 03:00:00 PM,031XX W FLOURNOY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,1134,011,24,27,26,,,2018,01/26/2019 04:10:34 PM,,,
11577060,JC128337,12/04/2018 03:24:00 PM,0000X N HAMLIN BLVD,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1122,011,28,26,08B,,,2018,01/26/2019 04:10:34 PM,,,
11577051,JC129394,12/25/2018 06:00:00 PM,107XX S AVENUE C,1110,DECEPTIVE PRACTICE,BOGUS CHECK,OTHER,false,false,0432,004,10,52,11,,,2018,01/26/2019 04:10:34 PM,,,
11577046,JC127976,01/16/2018 12:00:00 AM,031XX S KEELER AVE,1531,PROSTITUTION,JUVENILE PIMPING,RESIDENCE,true,false,1031,010,22,30,16,,,2018,01/26/2019 04:10:34 PM,,,
11577042,JC127138,08/31/2018 12:00:00 AM,0000X S PARKSIDE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1513,015,29,25,20,,,2018,01/26/2019 04:10:34 PM,,,
11577040,JC127108,01/16/2018 12:00:00 AM,031XX W 55TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0824,008,14,63,20,,,2018,01/26/2019 04:10:34 PM,,,
11577036,JC128395,12/19/2018 05:12:00 PM,094XX S BURNSIDE AVE,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,false,0633,006,9,44,17,,,2018,01/26/2019 04:10:34 PM,,,
11576987,JC128100,12/23/2018 05:00:00 PM,106XX S OGLESBY AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,CHA APARTMENT,false,false,0434,004,7,51,20,,,2018,01/26/2019 04:10:34 PM,,,
11576862,JC129172,12/29/2018 02:00:00 PM,004XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1122,011,37,23,07,,,2018,01/26/2019 04:10:34 PM,,,
11576853,JC129171,07/26/2018 12:00:00 AM,070XX S MERRILL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0331,003,5,43,11,,,2018,01/26/2019 04:10:34 PM,,,
11576832,JC129152,01/17/2018 10:00:00 AM,118XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0532,005,9,53,08B,,,2018,01/26/2019 04:10:34 PM,,,
11576822,JC129175,12/25/2018 12:00:00 PM,007XX N DRAKE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1121,011,27,23,06,,,2018,01/26/2019 04:10:34 PM,,,
11576815,JC129096,12/31/2018 03:00:00 PM,117XX S CHURCH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2212,022,34,75,26,,,2018,01/26/2019 04:10:34 PM,,,
11576762,JC129073,12/14/2018 07:00:00 AM,001XX E DELAWARE PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,HOTEL/MOTEL,false,false,1833,018,42,8,11,,,2018,01/26/2019 04:10:34 PM,,,
11576760,JC129067,08/15/2018 04:00:00 PM,053XX W JACKSON BLVD,0810,THEFT,OVER $500,RESIDENCE,false,false,1522,015,29,25,06,,,2018,01/26/2019 04:10:34 PM,,,
11275645,JB211157,04/02/2018 12:08:00 PM,022XX N KEATING AVE,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,true,true,2522,025,36,19,09,1144360,1914495,2018,02/08/2019 04:14:17 PM,41.921393851,-87.745012736,"(41.921393851, -87.745012736)"
11549339,JB570460,12/28/2018 04:56:00 PM,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0821,009,14,63,06,1155864,1872147,2018,02/08/2019 04:05:45 PM,41.804962024,-87.703884743,"(41.804962024, -87.703884743)"
11518365,JB530544,09/12/2018 09:00:00 AM,013XX N ELSTON AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,COMMERCIAL / BUSINESS OFFICE,true,false,1433,014,27,24,10,1167640,1908904,2018,02/08/2019 04:05:45 PM,41.90558169,-87.659637609,"(41.90558169, -87.659637609)"
11484468,JB485931,10/22/2018 06:45:00 PM,017XX S ASHLAND AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SMALL RETAIL STORE,true,false,1233,012,25,31,03,1165997,1891684,2018,02/08/2019 04:05:45 PM,41.85836391,-87.666164631,"(41.85836391, -87.666164631)"
11483245,JB484540,10/21/2018 05:49:00 PM,021XX W CERMAK RD,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SMALL RETAIL STORE,true,false,1234,012,25,31,03,1162441,1889382,2018,02/08/2019 04:05:45 PM,41.852122078,-87.679281762,"(41.852122078, -87.679281762)"
11436764,JB422767,09/04/2018 01:30:00 AM,002XX S CANAL ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0121,001,42,28,02,1173178,1899203,2018,02/08/2019 04:05:45 PM,41.878840427,-87.639582928,"(41.878840427, -87.639582928)"
11433549,JB418538,08/30/2018 08:00:00 PM,048XX S WINCHESTER AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,0931,009,15,61,02,1164167,1872664,2018,02/08/2019 04:05:45 PM,41.806209835,-87.67341821,"(41.806209835, -87.67341821)"
11420742,JB402023,08/20/2018 12:00:00 AM,016XX W CONGRESS PKWY,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,false,false,1231,012,27,28,02,1165475,1897799,2018,02/08/2019 04:05:45 PM,41.875155116,-87.667906709,"(41.875155116, -87.667906709)"
11399521,JB374716,07/24/2018 12:00:00 PM,032XX E 91ST ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,0424,004,10,46,26,1199355,1845241,2018,02/08/2019 04:05:45 PM,41.730145605,-87.545284948,"(41.730145605, -87.545284948)"
11380759,JB350596,07/15/2018 05:00:00 AM,016XX W 35TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0912,009,12,59,02,1166045,1881528,2018,02/08/2019 04:05:45 PM,41.830493843,-87.666277988,"(41.830493843, -87.666277988)"
11333117,JB287190,05/31/2018 05:59:00 PM,013XX W 73RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0734,007,6,67,03,1168592,1856356,2018,02/08/2019 04:05:45 PM,41.761364334,-87.657658897,"(41.761364334, -87.657658897)"
11310080,JB256527,05/09/2018 11:30:00 AM,032XX N PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1731,017,30,16,03,1149161,1921145,2018,02/08/2019 04:05:45 PM,41.939550298,-87.727199774,"(41.939550298, -87.727199774)"
11588222,JC142243,08/17/2018 09:00:00 PM,105XX S VERNON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0512,005,9,49,07,,,2018,02/07/2019 04:13:02 PM,,,
11588157,JC136324,10/31/2018 06:00:00 PM,043XX S MOZART ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0922,009,15,58,11,,,2018,02/07/2019 04:13:02 PM,,,
11587892,JC142751,11/30/2018 09:00:00 AM,121XX S JUSTINE ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0524,005,34,53,26,,,2018,02/07/2019 04:13:02 PM,,,
11587829,JC142680,09/30/2018 12:45:00 PM,031XX N WASHTENAW AVE,0810,THEFT,OVER $500,STREET,false,false,1411,014,33,21,06,,,2018,02/07/2019 04:13:02 PM,,,
11587801,JC142859,07/02/2018 09:00:00 AM,023XX W DEVON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2413,024,50,2,11,,,2018,02/07/2019 04:13:02 PM,,,
11587671,JC142527,11/28/2018 12:00:00 PM,028XX N DAMEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1931,019,32,5,11,,,2018,02/07/2019 04:13:02 PM,,,
11587629,JC142300,11/01/2018 04:00:00 PM,005XX N LAVERGNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,1532,015,37,25,07,,,2018,02/07/2019 04:13:02 PM,,,
11587591,JC142318,12/31/2018 06:00:00 PM,050XX N MANGO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1622,016,45,11,26,,,2018,02/07/2019 04:13:02 PM,,,
11587590,JC142535,08/06/2018 12:00:00 PM,025XX W 62ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0825,008,16,66,11,,,2018,02/07/2019 04:13:02 PM,,,
11587559,JC142517,05/01/2018 12:01:00 AM,014XX W HURON ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,false,false,1215,012,27,24,17,,,2018,02/07/2019 04:13:02 PM,,,
11587476,JC141163,06/15/2018 07:00:00 PM,078XX S COLFAX AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,false,false,0421,004,7,43,02,,,2018,02/07/2019 04:13:02 PM,,,
11587440,JC142299,10/07/2018 12:00:00 AM,093XX S LUELLA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0413,004,7,48,11,,,2018,02/07/2019 04:13:02 PM,,,
11587401,JC142280,11/13/2018 08:00:00 AM,043XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1115,011,28,26,11,,,2018,02/07/2019 04:13:02 PM,,,
11587361,JC142050,12/18/2018 12:00:00 AM,072XX S WENTWORTH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0731,007,6,69,11,,,2018,02/07/2019 04:13:02 PM,,,
11587268,JC142148,08/03/2018 03:00:00 PM,010XX W 108TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2234,022,34,75,11,,,2018,02/07/2019 04:13:02 PM,,,
11445055,JB298043,06/08/2018 10:15:00 AM,001XX N KILPATRICK AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1113,011,28,25,06,,,2018,02/07/2019 04:13:02 PM,,,
11551587,JB573142,12/30/2018 09:16:00 PM,033XX W IRVING PARK RD,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,SIDEWALK,true,false,1733,017,33,16,04A,1153452,1926397,2018,02/07/2019 04:04:14 PM,41.953877823,-87.71128892,"(41.953877823, -87.71128892)"
11549190,JB570210,12/28/2018 01:55:00 PM,030XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1033,010,12,30,06,1155512,1884264,2018,02/07/2019 04:04:14 PM,41.838219696,-87.704850674,"(41.838219696, -87.704850674)"
11543697,JB563305,12/22/2018 12:05:00 AM,035XX S CALUMET AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,true,true,0212,002,3,35,26,1179099,1881470,2018,02/07/2019 04:04:14 PM,41.830046549,-87.618384556,"(41.830046549, -87.618384556)"
11540617,JB560092,12/19/2018 04:10:00 PM,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1822,018,27,8,06,1171167,1910123,2018,02/07/2019 04:04:14 PM,41.908849952,-87.646645976,"(41.908849952, -87.646645976)"
11539686,JB558934,12/18/2018 07:15:00 PM,015XX S KEELER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1012,010,24,29,08B,1148637,1892105,2018,02/07/2019 04:04:14 PM,41.859871676,-87.729876396,"(41.859871676, -87.729876396)"
11539494,JB558714,12/18/2018 04:45:00 PM,003XX E 55TH PL,0460,BATTERY,SIMPLE,STREET,false,false,0231,002,20,40,08B,1179291,1867959,2018,02/07/2019 04:04:14 PM,41.792966839,-87.618092689,"(41.792966839, -87.618092689)"
11536396,JB554590,12/15/2018 03:02:00 PM,021XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1234,012,25,31,08A,1166051,1889568,2018,02/07/2019 04:04:14 PM,41.852556262,-87.66602678,"(41.852556262, -87.66602678)"
11523651,JB537734,12/02/2018 10:00:00 PM,024XX S SAWYER AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,true,true,1024,010,12,30,04B,1155083,1887530,2018,02/07/2019 04:04:14 PM,41.847190592,-87.706337399,"(41.847190592, -87.706337399)"
11516233,JB527523,11/22/2018 09:00:00 AM,035XX S CALUMET AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,true,0212,002,3,35,26,1179099,1881470,2018,02/07/2019 04:04:14 PM,41.830046549,-87.618384556,"(41.830046549, -87.618384556)"
11511438,JB521303,11/19/2018 03:00:00 AM,054XX W RICE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1524,015,37,25,08B,1139905,1905136,2018,02/07/2019 04:04:14 PM,41.89579438,-87.761610939,"(41.89579438, -87.761610939)"
11503040,JB510300,11/09/2018 08:53:00 PM,059XX S WABASH AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,true,true,0232,002,20,40,04B,1177732,1865645,2018,02/07/2019 04:04:14 PM,41.786652446,-87.623879339,"(41.786652446, -87.623879339)"
11484423,JB485969,10/22/2018 06:39:00 PM,005XX W OHARE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT EXTERIOR - NON-SECURE AREA,true,false,1654,016,41,76,11,1106527,1935924,2018,02/07/2019 04:04:14 PM,41.980826277,-87.883611316,"(41.980826277, -87.883611316)"
11587070,JC141869,10/17/2018 08:00:00 AM,014XX S CANAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0124,001,11,28,11,,,2018,02/06/2019 04:11:49 PM,,,
11586999,JC141768,10/14/2018 01:00:00 PM,014XX N RIDGEWAY AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,2535,025,26,23,06,,,2018,02/06/2019 04:11:49 PM,,,
11586980,JC141782,11/01/2018 12:01:00 AM,005XX N TROY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1221,012,27,23,05,,,2018,02/06/2019 04:11:49 PM,,,
11586823,JC141526,12/26/2018 12:15:00 PM,033XX W PALMER ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1413,014,35,22,06,,,2018,02/06/2019 04:11:49 PM,,,
11586799,JC141546,12/01/2018 03:00:00 PM,055XX S GREEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0712,007,20,68,11,,,2018,02/06/2019 04:11:49 PM,,,
11586785,JC141625,08/25/2018 02:00:00 PM,005XX W WINNECONNA PKWY,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0621,006,17,69,14,,,2018,02/06/2019 04:11:49 PM,,,
11586772,JC141313,10/19/2018 09:00:00 AM,060XX S MOZART ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0823,008,16,66,11,,,2018,02/06/2019 04:11:49 PM,,,
11586725,JC141385,11/30/2018 09:14:00 AM,038XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0213,002,3,35,06,,,2018,02/06/2019 04:11:49 PM,,,
11435675,JB398477,08/18/2018 09:19:00 AM,007XX N LAVERGNE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1531,015,37,25,18,,,2018,01/26/2019 04:10:34 PM,,,
11390539,JB363115,07/24/2018 12:45:00 PM,021XX N KOSTNER AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,false,false,2522,025,35,20,09,1146711,1913783,2018,01/26/2019 04:10:34 PM,41.919395469,-87.7363927,"(41.919395469, -87.7363927)"
11570761,JB391319,08/13/2018 10:00:00 AM,006XX W OHARE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,true,false,1654,016,41,76,18,,,2018,01/26/2019 04:02:53 PM,,,
11562797,JC111886,12/30/2018 10:00:00 AM,070XX N OTTAWA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1611,016,41,9,06,1124418,1946155,2018,01/26/2019 04:02:53 PM,42.008624542,-87.817585883,"(42.008624542, -87.817585883)"
11550047,JB571167,12/29/2018 09:50:00 AM,084XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0632,006,6,44,08B,1180385,1849175,2018,01/26/2019 04:02:53 PM,41.741396553,-87.614656669,"(41.741396553, -87.614656669)"
11547051,JB567826,12/18/2018 12:00:00 PM,053XX N BERNARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1712,017,39,13,14,1152428,1935244,2018,01/26/2019 04:02:53 PM,41.978174895,-87.714818505,"(41.978174895, -87.714818505)"
